Date,Months,Year,Product,Brand,Size,Quantity Sold,Unit Price(in Rupees),Margin (%),Profit(in Rupees),Net Profit(in Rupees),Total Revenue(in Rupees),Tax (GST % ),Tax Amount(in Rupees),Net Tax,Stock Availability,Dealer Location
20-04-2023,April,2023,Boots,Bata,9,16,4615,0.3,1385,22154,51693,0.12,554,8862,186,Haryana
20-04-2023,April,2023,Sneakers,Adidas,7,42,9734,0.15,1460,61326,347516,0.12,1168,49061,55,Pune
21-04-2023,April,2023,Boots,Woodland,8,31,4940,0.2,988,30626,122502,0.12,593,18375,90,Mumbai
21-04-2023,April,2023,Sneakers,Bata,10,32,2422,0.3,726,23246,54242,0.12,291,9299,110,Mumbai
21-04-2023,April,2023,Flats,Sketchers,6,50,2660,0.25,665,33244,99734,0.12,319,15958,57,Mumbai
21-04-2023,April,2023,Flats,Sketchers,7,19,3038,0.25,760,14431,43292,0.12,365,6927,85,Mumbai
21-04-2023,April,2023,Sneakers,Paragon,8,43,2902,0.4,1161,49906,74859,0.12,348,14972,108,Pune
21-04-2023,April,2023,Sandals,Puma,9,19,3846,0.2,769,14613,58453,0.12,461,8768,134,Mumbai
21-04-2023,April,2023,Sandals,Paragon,7,23,2131,0.4,852,19607,29410,0.12,256,5882,188,Pune
21-04-2023,April,2023,Flats,Adidas,7,29,7508,0.15,1126,32661,185079,0.12,901,26129,84,Pune
22-04-2023,April,2023,Flats,Adidas,10,46,9337,0.15,1401,64424,365073,0.12,1120,51540,67,Mumbai
22-04-2023,April,2023,Flats,Paragon,10,17,960,0.4,384,6530,9795,0.12,115,1959,57,Delhi
22-04-2023,April,2023,Flats,Bata,8,36,2213,0.3,664,23905,55777,0.12,266,9562,120,Mumbai
22-04-2023,April,2023,Sneakers,Metro,7,16,1526,0.3,458,7326,17093,0.12,183,2930,118,Delhi
22-04-2023,April,2023,Flats,Paragon,9,24,1991,0.4,796,19113,28669,0.12,239,5734,56,Delhi
22-04-2023,April,2023,Sandals,Nike,10,40,4609,0.15,691,27654,156707,0.12,553,22123,170,Pune
22-04-2023,April,2023,Flats,Paragon,8,21,2630,0.4,1052,22095,33142,0.12,316,6628,171,Haryana
22-04-2023,April,2023,Sneakers,Adidas,7,24,2258,0.15,339,8128,46060,0.12,271,6503,53,Mumbai
22-04-2023,April,2023,Sandals,Bata,7,22,4031,0.3,1209,26605,62079,0.12,484,10642,95,Delhi
22-04-2023,April,2023,Sandals,Paragon,9,30,2667,0.4,1067,32003,48005,0.12,320,9601,159,Delhi
22-04-2023,April,2023,Sandals,Metro,6,48,3941,0.3,1182,56755,132429,0.12,473,22702,130,Mumbai
23-04-2023,April,2023,Flats,Paragon,9,48,1840,0.4,736,35336,53004,0.12,221,10601,59,Pune
23-04-2023,April,2023,Flats,Nike,8,39,12924,0.15,1939,75606,428434,0.12,1551,60485,112,Delhi
23-04-2023,April,2023,Flats,Paragon,8,12,1894,0.4,758,9092,13639,0.12,227,2728,62,Pune
23-04-2023,April,2023,Boots,Reebok,8,35,7306,0.2,1461,51145,204579,0.12,877,30687,123,Mumbai
23-04-2023,April,2023,Sandals,Adidas,8,28,6905,0.15,1036,29001,164341,0.12,829,23201,182,Delhi
23-04-2023,April,2023,Sneakers,Bata,10,38,1362,0.3,409,15524,36223,0.12,163,6210,78,Pune
23-04-2023,April,2023,Sneakers,Metro,9,44,1541,0.3,462,20344,47470,0.12,185,8138,132,Haryana
23-04-2023,April,2023,Sandals,Nike,7,39,10084,0.15,1513,58990,334278,0.12,1210,47192,101,Mumbai
23-04-2023,April,2023,Sandals,Nike,8,30,11301,0.15,1695,50853,288166,0.12,1356,40682,91,Mumbai
23-04-2023,April,2023,Flats,Paragon,7,15,785,0.4,314,4712,7069,0.12,94,1414,142,Haryana
23-04-2023,April,2023,Sneakers,Woodland,10,34,6361,0.2,1272,43256,173026,0.12,763,25954,90,Pune
23-04-2023,April,2023,Sandals,Paragon,8,12,2421,0.4,968,11619,17429,0.12,290,3486,194,Mumbai
23-04-2023,April,2023,Heels,Paragon,7,20,2672,0.4,1069,21376,32065,0.12,321,6413,63,Delhi
24-04-2023,April,2023,Sandals,Reebok,10,38,3733,0.2,747,28369,113473,0.12,448,17021,80,Delhi
24-04-2023,April,2023,Sneakers,Adidas,6,49,8123,0.15,1218,59706,338330,0.12,975,47764,167,Delhi
24-04-2023,April,2023,Sandals,Liberty,9,10,2020,0.4,808,8080,12120,0.12,242,2424,110,Haryana
24-04-2023,April,2023,Boots,Paragon,10,40,1634,0.4,654,26150,39224,0.12,196,7845,70,Haryana
24-04-2023,April,2023,Flats,Paragon,6,25,2705,0.4,1082,27054,40581,0.12,325,8116,192,Delhi
24-04-2023,April,2023,Heels,Adidas,6,21,3186,0.15,478,10036,56871,0.12,382,8029,139,Pune
24-04-2023,April,2023,Sneakers,Adidas,6,46,8704,0.15,1306,60059,340331,0.12,1044,48047,134,Mumbai
25-04-2023,April,2023,Sneakers,Nike,8,21,4936,0.15,740,15548,88108,0.12,592,12439,196,Mumbai
25-04-2023,April,2023,Flats,Paragon,7,39,2373,0.4,949,37024,55536,0.12,285,11107,59,Mumbai
25-04-2023,April,2023,Sneakers,Metro,8,30,2474,0.3,742,22268,51960,0.12,297,8907,67,Mumbai
25-04-2023,April,2023,Flats,Bata,9,14,2171,0.3,651,9120,21279,0.12,261,3648,81,Delhi
25-04-2023,April,2023,Flats,Sketchers,8,43,3362,0.25,840,36141,108421,0.12,403,17347,103,Delhi
25-04-2023,April,2023,Flats,Nike,7,46,11757,0.15,1764,81121,459689,0.12,1411,64897,185,Pune
25-04-2023,April,2023,Sneakers,Liberty,10,48,2835,0.4,1134,54427,81640,0.12,340,16328,123,Mumbai
26-04-2023,April,2023,Flats,Bata,8,43,3301,0.3,990,42577,99347,0.12,396,17031,140,Pune
26-04-2023,April,2023,Sneakers,Paragon,9,41,1799,0.4,720,29508,44262,0.12,216,8852,177,Pune
26-04-2023,April,2023,Sandals,Adidas,9,24,7669,0.15,1150,27607,156441,0.12,920,22086,5,Delhi
26-04-2023,April,2023,Sneakers,Nike,8,50,12561,0.15,1884,94206,533834,0.12,1507,75364,103,Mumbai
26-04-2023,April,2023,Flats,Paragon,8,36,614,0.4,245,8838,13257,0.12,74,2651,193,Mumbai
26-04-2023,April,2023,Flats,Paragon,7,10,2102,0.4,841,8406,12609,0.12,252,2522,122,Mumbai
26-04-2023,April,2023,Sandals,Nike,8,29,9080,0.15,1362,39499,223829,0.12,1090,31599,51,Mumbai
27-04-2023,April,2023,Flats,Bata,8,35,3898,0.3,1169,40925,95491,0.12,468,16370,57,Pune
27-04-2023,April,2023,Heels,Adidas,7,31,8671,0.15,1301,40318,228470,0.12,1040,32255,172,Pune
27-04-2023,April,2023,Sandals,Nike,10,18,8778,0.15,1317,23700,134303,0.12,1053,18960,167,Pune
27-04-2023,April,2023,Heels,Paragon,8,39,2460,0.4,984,38376,57563,0.12,295,11513,64,Haryana
28-04-2023,April,2023,Sandals,Paragon,10,30,1888,0.4,755,22655,33983,0.12,227,6796,103,Delhi
28-04-2023,April,2023,Flats,Paragon,8,32,666,0.4,266,8519,12778,0.12,80,2556,121,Delhi
28-04-2023,April,2023,Heels,Nike,8,34,10518,0.15,1578,53642,303974,0.12,1262,42914,196,Delhi
28-04-2023,April,2023,Flats,Bata,7,48,1467,0.3,440,21130,49304,0.12,176,8452,128,Mumbai
28-04-2023,April,2023,Flats,Bata,10,12,2086,0.3,626,7510,17522,0.12,250,3004,177,Delhi
28-04-2023,April,2023,Boots,Bata,8,29,1865,0.3,559,16222,37851,0.12,224,6489,94,Mumbai
28-04-2023,April,2023,Sneakers,Bata,6,22,4653,0.3,1396,30713,71663,0.12,558,12285,179,Haryana
28-04-2023,April,2023,Sneakers,Liberty,9,19,976,0.4,390,7414,11121,0.12,117,2224,184,Haryana
28-04-2023,April,2023,Sandals,Metro,8,19,4078,0.3,1223,23244,54236,0.12,489,9298,182,Delhi
28-04-2023,April,2023,Flats,Adidas,7,12,5675,0.15,851,10215,57885,0.12,681,8172,183,Mumbai
29-04-2023,April,2023,Sneakers,Reebok,6,48,7231,0.2,1446,69420,277680,0.12,868,41652,169,Mumbai
29-04-2023,April,2023,Sneakers,Nike,9,29,3270,0.15,490,14223,80600,0.12,392,11379,129,Mumbai
29-04-2023,April,2023,Flats,Adidas,8,22,3540,0.15,531,11683,66205,0.12,425,9346,186,Delhi
29-04-2023,April,2023,Sandals,Metro,8,17,2091,0.3,627,10662,24878,0.12,251,4265,120,Delhi
29-04-2023,April,2023,Sneakers,Nike,9,45,9169,0.15,1375,61889,350704,0.12,1100,49511,188,Delhi
29-04-2023,April,2023,Sandals,Paragon,8,27,854,0.4,342,9222,13833,0.12,102,2767,122,Mumbai
29-04-2023,April,2023,Flats,Puma,7,14,3213,0.2,643,8995,35981,0.12,386,5397,188,Mumbai
29-04-2023,April,2023,Sandals,Nike,7,11,8649,0.15,1297,14271,80867,0.12,1038,11416,62,Pune
29-04-2023,April,2023,Sneakers,Bata,6,15,2706,0.3,812,12176,28412,0.12,325,4870,164,Delhi
29-04-2023,April,2023,Flats,Bata,8,31,4270,0.3,1281,39709,92654,0.12,512,15883,186,Mumbai
30-04-2023,April,2023,Flats,Metro,8,46,1527,0.3,458,21075,49175,0.12,183,8430,169,Mumbai
30-04-2023,April,2023,Sneakers,Bata,8,39,2882,0.3,865,33721,78684,0.12,346,13489,86,Delhi
30-04-2023,April,2023,Heels,Paragon,8,33,1480,0.4,592,19539,29308,0.12,178,5861,134,Mumbai
30-04-2023,April,2023,Flats,Bata,8,41,1121,0.3,336,13789,32174,0.12,135,5516,78,Haryana
30-04-2023,April,2023,Sandals,Liberty,8,20,1206,0.4,482,9645,14468,0.12,145,2894,197,Mumbai
30-04-2023,April,2023,Sneakers,Woodland,7,35,6905,0.2,1381,48337,193349,0.12,829,29002,133,Delhi
30-04-2023,April,2023,Flats,Paragon,6,29,1832,0.4,733,21249,31874,0.12,220,6375,155,Mumbai
30-04-2023,April,2023,Boots,Paragon,7,45,898,0.4,359,16156,24234,0.12,108,4847,148,Haryana
30-04-2023,April,2023,Sneakers,Bata,7,47,2725,0.3,817,38417,89639,0.12,327,15367,195,Haryana
30-04-2023,April,2023,Flats,Bata,9,25,1692,0.3,508,12692,29616,0.12,203,5077,69,Pune
30-04-2023,April,2023,Flats,Paragon,9,41,786,0.4,314,12887,19331,0.12,94,3866,168,Pune
30-04-2023,April,2023,Sandals,Paragon,7,38,940,0.4,376,14295,21442,0.12,113,4288,67,Mumbai
01-05-2023,May,2023,Sneakers,Paragon,9,34,1319,0.4,527,17932,26898,0.12,158,5379,65,Pune
01-05-2023,May,2023,Sneakers,Adidas,7,47,9226,0.15,1384,65044,368581,0.12,1107,52035,50,Pune
01-05-2023,May,2023,Flats,Adidas,10,19,5624,0.15,844,16028,90824,0.12,675,12822,149,Mumbai
01-05-2023,May,2023,Flats,Paragon,8,22,1014,0.4,406,8925,13387,0.12,122,2677,126,Mumbai
01-05-2023,May,2023,Flats,Paragon,8,37,2294,0.4,918,33958,50938,0.12,275,10188,72,Mumbai
01-05-2023,May,2023,Flats,Nike,9,42,7850,0.15,1178,49458,280258,0.12,942,39566,125,Delhi
01-05-2023,May,2023,Sneakers,Bata,9,13,1003,0.3,301,3913,9131,0.12,120,1565,141,Pune
01-05-2023,May,2023,Sneakers,Reebok,6,25,4590,0.2,918,22952,91806,0.12,551,13771,150,Pune
02-05-2023,May,2023,Sandals,Paragon,8,35,1454,0.4,582,20355,30532,0.12,174,6106,104,Pune
02-05-2023,May,2023,Flats,Adidas,9,18,3506,0.15,526,9466,53639,0.12,421,7573,142,Mumbai
02-05-2023,May,2023,Heels,Bata,7,28,4990,0.3,1497,41915,97800,0.12,599,16766,82,Pune
02-05-2023,May,2023,Sneakers,Nike,6,11,4728,0.15,709,7801,44206,0.12,567,6241,6,Haryana
02-05-2023,May,2023,Sneakers,Nike,7,36,13322,0.15,1998,71938,407648,0.12,1599,57550,158,Mumbai
02-05-2023,May,2023,Flats,Adidas,8,42,5393,0.15,809,33976,192530,0.12,647,27181,148,Haryana
02-05-2023,May,2023,Sandals,Puma,7,37,4825,0.2,965,35706,142824,0.12,579,21424,7,Pune
02-05-2023,May,2023,Heels,Paragon,7,42,1173,0.4,469,19708,29563,0.12,141,5913,197,Pune
02-05-2023,May,2023,Sandals,Nike,6,46,8799,0.15,1320,60714,344050,0.12,1056,48572,78,Mumbai
03-05-2023,May,2023,Sandals,Paragon,6,19,2325,0.4,930,17673,26510,0.12,279,5302,121,Pune
03-05-2023,May,2023,Sandals,Woodland,6,43,7339,0.2,1468,63120,252478,0.12,881,37872,112,Delhi
03-05-2023,May,2023,Sandals,Paragon,10,14,2210,0.4,884,12377,18566,0.12,265,3713,198,Pune
03-05-2023,May,2023,Sandals,Paragon,6,31,1838,0.4,735,22786,34179,0.12,221,6836,170,Delhi
03-05-2023,May,2023,Sandals,Woodland,9,46,6403,0.2,1281,58907,235626,0.12,768,35344,140,Haryana
03-05-2023,May,2023,Flats,Reebok,8,20,2212,0.2,442,8848,35391,0.12,265,5309,127,Pune
03-05-2023,May,2023,Flats,Paragon,8,13,2073,0.4,829,10781,16171,0.12,249,3234,93,Pune
03-05-2023,May,2023,Flats,Nike,10,28,12707,0.15,1906,53368,302421,0.12,1525,42695,56,Pune
04-05-2023,May,2023,Sandals,Nike,7,42,3922,0.15,588,24711,140028,0.12,471,19769,114,Delhi
04-05-2023,May,2023,Sneakers,Paragon,8,27,2645,0.4,1058,28562,42843,0.12,317,8569,78,Delhi
04-05-2023,May,2023,Flats,Adidas,9,19,7273,0.15,1091,20729,117463,0.12,873,16583,94,Mumbai
04-05-2023,May,2023,Sandals,Paragon,7,41,952,0.4,381,15613,23420,0.12,114,4684,58,Pune
04-05-2023,May,2023,Sandals,Nike,7,48,14207,0.15,2131,102292,579658,0.12,1705,81834,176,Delhi
04-05-2023,May,2023,Flats,Bata,11,34,1952,0.3,586,19908,46452,0.12,234,7963,92,Haryana
05-05-2023,May,2023,Flats,Paragon,8,13,2106,0.4,842,10949,16424,0.12,253,3285,79,Mumbai
05-05-2023,May,2023,Sneakers,Adidas,8,35,5810,0.15,871,30502,172843,0.12,697,24401,186,Haryana
05-05-2023,May,2023,Boots,Bata,10,34,2898,0.3,870,29563,68981,0.12,348,11825,185,Delhi
05-05-2023,May,2023,Heels,Bata,6,28,4709,0.3,1413,39555,92294,0.12,565,15822,147,Haryana
05-05-2023,May,2023,Flats,Bata,9,12,1389,0.3,417,5002,11671,0.12,167,2001,140,Pune
05-05-2023,May,2023,Heels,Bata,9,27,2340,0.3,702,18953,44224,0.12,281,7581,75,Delhi
05-05-2023,May,2023,Sandals,Paragon,9,35,1653,0.4,661,23139,34708,0.12,198,6942,111,Pune
05-05-2023,May,2023,Flats,Paragon,9,22,1800,0.4,720,15839,23758,0.12,216,4752,96,Pune
06-05-2023,May,2023,Flats,Nike,10,10,12980,0.15,1947,19470,110332,0.12,1558,15576,155,Delhi
06-05-2023,May,2023,Sneakers,Woodland,7,38,4109,0.2,822,31229,124917,0.12,493,18737,122,Mumbai
06-05-2023,May,2023,Sandals,Adidas,6,11,6955,0.15,1043,11476,65031,0.12,835,9181,105,Delhi
06-05-2023,May,2023,Flats,Paragon,7,17,716,0.4,286,4869,7303,0.12,86,1461,83,Pune
06-05-2023,May,2023,Sandals,Paragon,11,46,2508,0.4,1003,46147,69221,0.12,301,13844,78,Delhi
06-05-2023,May,2023,Flats,Adidas,8,28,5736,0.15,860,24090,136508,0.12,688,19272,166,Delhi
06-05-2023,May,2023,Sandals,Metro,8,30,2029,0.3,609,18264,42616,0.12,244,7306,68,Mumbai
06-05-2023,May,2023,Sandals,Metro,6,34,2554,0.3,766,26055,60794,0.12,307,10422,116,Delhi
06-05-2023,May,2023,Heels,Sketchers,7,38,1812,0.25,453,17217,51650,0.12,217,8264,150,Delhi
06-05-2023,May,2023,Sneakers,Paragon,9,16,860,0.4,344,5502,8253,0.12,103,1651,160,Mumbai
06-05-2023,May,2023,Boots,Paragon,10,16,2782,0.4,1113,17802,26703,0.12,334,5340,116,Mumbai
07-05-2023,May,2023,Sneakers,Nike,6,46,11731,0.15,1760,80941,458664,0.12,1408,64752,13,Mumbai
07-05-2023,May,2023,Sneakers,Liberty,7,50,502,0.4,201,10044,15065,0.12,60,3013,149,Delhi
07-05-2023,May,2023,Sandals,Adidas,10,31,9237,0.15,1386,42952,243393,0.12,1108,34361,50,Pune
07-05-2023,May,2023,Flats,Paragon,11,41,1695,0.4,678,27804,41706,0.12,203,8341,67,Mumbai
07-05-2023,May,2023,Flats,Puma,6,34,6748,0.2,1350,45885,183542,0.12,810,27531,173,Mumbai
07-05-2023,May,2023,Sneakers,Paragon,9,32,1334,0.4,533,17070,25605,0.12,160,5121,152,Mumbai
07-05-2023,May,2023,Sneakers,Paragon,10,15,1413,0.4,565,8480,12720,0.12,170,2544,70,Mumbai
07-05-2023,May,2023,Heels,Bata,11,28,3591,0.3,1077,30166,70387,0.12,431,12066,191,Delhi
07-05-2023,May,2023,Sneakers,Bata,10,22,2195,0.3,659,14490,33810,0.12,263,5796,77,Mumbai
07-05-2023,May,2023,Flats,Paragon,8,41,712,0.4,285,11679,17519,0.12,85,3504,162,Pune
07-05-2023,May,2023,Flats,Adidas,7,12,3545,0.15,532,6381,36156,0.12,425,5104,111,Mumbai
07-05-2023,May,2023,Sandals,Bata,6,44,3574,0.3,1072,47172,110068,0.12,429,18869,186,Haryana
08-05-2023,May,2023,Sneakers,Nike,8,13,7053,0.15,1058,13753,77931,0.12,846,11002,60,Mumbai
08-05-2023,May,2023,Sandals,Nike,7,43,8500,0.15,1275,54828,310691,0.12,1020,43862,187,Pune
08-05-2023,May,2023,Sneakers,Paragon,9,24,2812,0.4,1125,26996,40493,0.12,337,8099,86,Delhi
08-05-2023,May,2023,Sandals,Paragon,6,40,2768,0.4,1107,44287,66431,0.12,332,13286,61,Pune
08-05-2023,May,2023,Boots,Paragon,10,18,536,0.4,214,3858,5788,0.12,64,1158,62,Pune
08-05-2023,May,2023,Sandals,Nike,8,49,5048,0.15,757,37105,210260,0.12,606,29684,66,Pune
08-05-2023,May,2023,Heels,Nike,7,41,10140,0.15,1521,62359,353370,0.12,1217,49888,106,Pune
09-05-2023,May,2023,Flats,Adidas,8,31,8492,0.15,1274,39489,223769,0.12,1019,31591,75,Mumbai
09-05-2023,May,2023,Sandals,Nike,10,46,9551,0.15,1433,65899,373429,0.12,1146,52719,104,Mumbai
09-05-2023,May,2023,Flats,Nike,9,21,7026,0.15,1054,22132,125415,0.12,843,17706,120,Delhi
09-05-2023,May,2023,Sneakers,Metro,8,20,3785,0.3,1136,22711,52993,0.12,454,9084,92,Pune
09-05-2023,May,2023,Sandals,Puma,9,12,2234,0.2,447,5361,21442,0.12,268,3216,146,Pune
09-05-2023,May,2023,Flats,Adidas,6,41,2646,0.15,397,16272,92205,0.12,317,13017,95,Delhi
09-05-2023,May,2023,Sneakers,Paragon,10,47,2717,0.4,1087,51085,76627,0.12,326,15325,171,Haryana
10-05-2023,May,2023,Boots,Adidas,10,27,6185,0.15,928,25048,141939,0.12,742,20038,111,Haryana
10-05-2023,May,2023,Sneakers,Paragon,10,12,1991,0.4,796,9555,14333,0.12,239,2867,177,Mumbai
10-05-2023,May,2023,Flats,Nike,10,29,7174,0.15,1076,31208,176845,0.12,861,24966,192,Delhi
10-05-2023,May,2023,Boots,Adidas,7,43,9814,0.15,1472,63302,358714,0.12,1178,50642,142,Pune
10-05-2023,May,2023,Heels,Metro,9,42,1877,0.3,563,23651,55187,0.12,225,9460,103,Mumbai
11-05-2023,May,2023,Sneakers,Adidas,7,19,7482,0.15,1122,21324,120834,0.12,898,17059,177,Haryana
11-05-2023,May,2023,Sneakers,Adidas,10,12,2432,0.15,365,4378,24809,0.12,292,3502,122,Mumbai
11-05-2023,May,2023,Boots,Bata,8,31,3467,0.3,1040,32246,75240,0.12,416,12898,166,Mumbai
11-05-2023,May,2023,Sneakers,Nike,10,13,14098,0.15,2115,27492,155787,0.12,1692,21993,90,Delhi
11-05-2023,May,2023,Flats,Nike,9,42,4393,0.15,659,27675,156822,0.12,527,22139,163,Delhi
11-05-2023,May,2023,Flats,Paragon,8,36,997,0.4,399,14355,21533,0.12,120,4307,133,Pune
12-05-2023,May,2023,Flats,Nike,8,24,4177,0.15,627,15036,85206,0.12,501,12029,155,Mumbai
12-05-2023,May,2023,Heels,Adidas,8,24,2588,0.15,388,9318,52800,0.12,311,7454,174,Pune
12-05-2023,May,2023,Sneakers,Bata,7,23,4712,0.3,1413,32510,75856,0.12,565,13004,95,Haryana
12-05-2023,May,2023,Sandals,Bata,7,39,3879,0.3,1164,45387,105904,0.12,466,18155,141,Pune
12-05-2023,May,2023,Sandals,Adidas,8,18,2257,0.15,339,6093,34528,0.12,271,4875,65,Pune
12-05-2023,May,2023,Sandals,Adidas,7,39,5669,0.15,850,33161,187915,0.12,680,26529,137,Delhi
12-05-2023,May,2023,Boots,Reebok,9,20,6737,0.2,1347,26949,107796,0.12,808,16169,93,Pune
12-05-2023,May,2023,Flats,Paragon,7,15,1529,0.4,612,9176,13763,0.12,184,2753,175,Pune
13-05-2023,May,2023,Flats,Liberty,8,27,536,0.4,214,5792,8688,0.12,64,1737,113,Haryana
13-05-2023,May,2023,Boots,Bata,8,47,1890,0.3,567,26644,62169,0.12,227,10658,88,Pune
13-05-2023,May,2023,Flats,Nike,8,12,3481,0.15,522,6265,35503,0.12,418,5012,179,Haryana
13-05-2023,May,2023,Sneakers,Bata,9,35,2917,0.3,875,30629,71469,0.12,350,12252,75,Mumbai
13-05-2023,May,2023,Sandals,Liberty,7,15,1896,0.4,758,11377,17066,0.12,228,3413,154,Delhi
13-05-2023,May,2023,Boots,Adidas,8,28,3912,0.15,587,16433,93117,0.12,470,13146,54,Delhi
13-05-2023,May,2023,Sandals,Paragon,8,20,2258,0.4,903,18066,27099,0.12,271,5420,199,Pune
13-05-2023,May,2023,Sneakers,Bata,8,18,4497,0.3,1349,24283,56660,0.12,540,9713,97,Mumbai
13-05-2023,May,2023,Flats,Bata,10,39,3816,0.3,1145,44643,104166,0.12,458,17857,68,Delhi
13-05-2023,May,2023,Sandals,Paragon,8,43,582,0.4,233,10007,15010,0.12,70,3002,119,Haryana
14-05-2023,May,2023,Flats,Paragon,9,23,2469,0.4,988,22717,34075,0.12,296,6815,135,Delhi
14-05-2023,May,2023,Flats,Nike,9,33,13656,0.15,2048,67596,383043,0.12,1639,54077,148,Delhi
14-05-2023,May,2023,Sandals,Bata,9,12,2462,0.3,739,8864,20683,0.12,295,3546,193,Delhi
14-05-2023,May,2023,Flats,Nike,9,23,4661,0.15,699,16080,91120,0.12,559,12864,111,Mumbai
14-05-2023,May,2023,Flats,Nike,10,40,11849,0.15,1777,71091,402851,0.12,1422,56873,198,Mumbai
14-05-2023,May,2023,Heels,Paragon,7,24,1301,0.4,520,12491,18737,0.12,156,3747,178,Delhi
14-05-2023,May,2023,Flats,Bata,8,13,1253,0.3,376,4889,11407,0.12,150,1955,165,Mumbai
14-05-2023,May,2023,Sandals,Woodland,9,17,4821,0.2,964,16391,65565,0.12,579,9835,186,Pune
14-05-2023,May,2023,Sandals,Bata,9,33,4200,0.3,1260,41576,97011,0.12,504,16630,66,Mumbai
14-05-2023,May,2023,Boots,Bata,6,15,2563,0.3,769,11532,26909,0.12,308,4613,123,Delhi
14-05-2023,May,2023,Sneakers,Nike,7,27,4344,0.15,652,17594,99702,0.12,521,14075,177,Delhi
14-05-2023,May,2023,Sneakers,Adidas,9,50,2182,0.15,327,16362,92714,0.12,262,13089,188,Haryana
14-05-2023,May,2023,Sneakers,Liberty,8,36,1610,0.4,644,23179,34768,0.12,193,6954,55,Pune
14-05-2023,May,2023,Sandals,Adidas,6,11,8974,0.15,1346,14808,83910,0.12,1077,11846,183,Delhi
15-05-2023,May,2023,Sandals,Paragon,8,30,1715,0.4,686,20584,30877,0.12,206,6175,185,Pune
15-05-2023,May,2023,Heels,Paragon,8,39,1260,0.4,504,19659,29489,0.12,151,5898,128,Delhi
15-05-2023,May,2023,Sneakers,Sketchers,7,40,3174,0.25,793,31736,95207,0.12,381,15233,62,Mumbai
15-05-2023,May,2023,Sneakers,Bata,8,39,4825,0.3,1447,56451,131719,0.12,579,22580,91,Pune
15-05-2023,May,2023,Flats,Paragon,8,21,2933,0.4,1173,24637,36956,0.12,352,7391,89,Mumbai
15-05-2023,May,2023,Sneakers,Puma,7,12,6966,0.2,1393,16718,66871,0.12,836,10031,82,Pune
16-05-2023,May,2023,Sandals,Bata,7,23,3250,0.3,975,22425,52324,0.12,390,8970,131,Delhi
16-05-2023,May,2023,Sandals,Adidas,8,38,6319,0.15,948,36018,204101,0.12,758,28814,186,Delhi
16-05-2023,May,2023,Sandals,Nike,6,35,14173,0.15,2126,74407,421642,0.12,1701,59526,87,Mumbai
16-05-2023,May,2023,Sandals,Bata,7,10,4881,0.3,1464,14642,34164,0.12,586,5857,179,Pune
16-05-2023,May,2023,Sandals,Paragon,10,28,1685,0.4,674,18869,28304,0.12,202,5661,5,Mumbai
16-05-2023,May,2023,Flats,Adidas,9,38,4709,0.15,706,26844,152116,0.12,565,21475,172,Delhi
16-05-2023,May,2023,Sneakers,Adidas,10,45,2935,0.15,440,19811,112264,0.12,352,15849,152,Delhi
16-05-2023,May,2023,Flats,Puma,8,32,2009,0.2,402,12855,51421,0.12,241,7713,99,Delhi
17-05-2023,May,2023,Flats,Puma,11,27,2576,0.2,515,13913,55651,0.12,309,8348,187,Delhi
17-05-2023,May,2023,Heels,Bata,10,15,4903,0.3,1471,22065,51485,0.12,588,8826,99,Mumbai
17-05-2023,May,2023,Sandals,Bata,9,48,3046,0.3,914,43866,102353,0.12,366,17546,142,Delhi
17-05-2023,May,2023,Sandals,Adidas,10,37,4957,0.15,744,27512,155899,0.12,595,22009,53,Mumbai
17-05-2023,May,2023,Sandals,Bata,8,29,4910,0.3,1473,42718,99675,0.12,589,17087,72,Pune
17-05-2023,May,2023,Boots,Paragon,8,36,2509,0.4,1004,36132,54199,0.12,301,10840,91,Mumbai
17-05-2023,May,2023,Flats,Paragon,8,36,849,0.4,340,12225,18337,0.12,102,3667,72,Pune
17-05-2023,May,2023,Sneakers,Adidas,8,40,9907,0.15,1486,59442,336840,0.12,1189,47554,135,Pune
18-05-2023,May,2023,Flats,Metro,8,15,1026,0.3,308,4619,10778,0.12,123,1848,119,Pune
18-05-2023,May,2023,Sandals,Adidas,9,39,7682,0.15,1152,44940,254658,0.12,922,35952,85,Mumbai
18-05-2023,May,2023,Boots,Adidas,8,28,6431,0.15,965,27010,153056,0.12,772,21608,127,Delhi
18-05-2023,May,2023,Heels,Paragon,8,41,1898,0.4,759,31130,46696,0.12,228,9339,107,Haryana
19-05-2023,May,2023,Flats,Nike,7,26,6602,0.15,990,25748,145905,0.12,792,20598,170,Pune
19-05-2023,May,2023,Sneakers,Paragon,10,28,1543,0.4,617,17280,25920,0.12,185,5184,112,Haryana
19-05-2023,May,2023,Sneakers,Nike,11,27,8917,0.15,1337,36112,204636,0.12,1070,28890,142,Delhi
19-05-2023,May,2023,Flats,Liberty,9,37,2671,0.4,1068,39529,59293,0.12,320,11858,171,Pune
19-05-2023,May,2023,Flats,Nike,8,42,11795,0.15,1769,74311,421099,0.12,1415,59449,116,Delhi
19-05-2023,May,2023,Sneakers,Paragon,6,19,1299,0.4,520,9874,14811,0.12,156,2962,84,Mumbai
19-05-2023,May,2023,Sandals,Adidas,6,27,4889,0.15,733,19802,112210,0.12,587,15841,141,Pune
19-05-2023,May,2023,Sneakers,Reebok,8,43,5834,0.2,1167,50170,200678,0.12,700,30102,181,Delhi
